source,tibschol_refs,zotero_refs,xml_id,status,location,xml_content
3_064_01_Khu_Slob dpon gyi lugs kyis bden pa gnyis.xml,3_064_01,,ex64012023-05-1212-10-26,unreviewed,9.1 - 9.2,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""9.1""/>| tshad mas grub na | tshad ma gcig gis bun pa la tshad ma gzhan gyis mi gnod pas chos can de don dam du sod par thal de | tshad mas grub cing tshad mas mi gnod pa yin pa'i phyir ro ||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex64012023-05-1212-10-26"" status=""unreviewed"">de skad byas pa las <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:"">rang rgyud pa</rs> na re chos can snang ba rten 'brel 'di tshad mas grub kyang don dam du thal ba'i nyes pa myed ste | tha snyad pa'i tshad mas grub kyang chos can kyang snang ba rten 'brel 'di cig dang du <lb n=""9.2""/> bral lasogs pa rigs pa'i shes pa'i yul du ma grub pa'i phyir ro zer na |</seg></TEI>"
3_064_01_Khu_Slob dpon gyi lugs kyis bden pa gnyis.xml,3_064_01,,ex64012023-05-1212-15-57,unreviewed,9.7 - 9.8,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""9.7""/>gyi log rtogs sgro dogs gcod pa yin no || mtshan nyid la gnyis thun mong spyi'i mtshan nyid dang | khyad par so so'i mtshan nyid zhes mtshan nyid lasogs pa'i don bzhi res 'ga' skabs 'dir pang byed do | |<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex64012023-05-1212-15-57"" status=""unreviewed"">'o na thal 'gyur gnyis po 'di la thun mong spyi'i mtshan nyid yod dam myed | khyad par so so'i mtshan nyid gang yin zer na |
               <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:"">rngog</rs> gi zhal nas thun mong spyi'i mtshan <lb n=""9.8""/> nyid myed pa yin gsung | <abbr><rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:"">slang ba</rs>'i</abbr> zhal nas thun mong spyi'i mtshan nyid ni | tshul ci rigs su khas blangs pa yin gsung |</seg></TEI>"
3_064_01_Khu_Slob dpon gyi lugs kyis bden pa gnyis.xml,3_064_01,,ex64012023-05-1212-15-59,unreviewed,9.8 - 9.9,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""9.8""/> nyid myed pa yin gsung |<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex64012023-05-1212-15-59"" status=""unreviewed"">khyad par so so'i mtshan nyid la <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:"">sngon gyi bshad pa po rnams</rs> kyi zhal nas khyab pa dngos po la gnas shing phyogs chos khas blangs su 'dug pa de yin no zer ba la |
               <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:"">rngog</rs> gi zhal nas sgrub pa'i thal 'gyur bya ba bzlog pa rang rgyud dang 'brel ba yin <lb n=""9.9""/> pa la | <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:"">sngon gyi bshad pa po rnams</rs> kyi de bzlog pa dang ma 'brel bas <?oxy_comment_start comment=""[bold face in source document]""?>bsgrub pa'i thabs 'gyur<?oxy_comment_end?> gyi mtshan nyid ni khyab pa dngos po la gnas pa phyogs chos khas blangs su 'dug pa skabs su bab pa'i dam bca la tshad ma'i bsal ba byung ba la bzhed do ||</seg></TEI>"
3_064_01_Khu_Slob dpon gyi lugs kyis bden pa gnyis.xml,3_064_01,,ex64012023-05-1212-18-59,unreviewed,9.9 - 10.1,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""9.9""/> pa la |<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex64012023-05-1212-18-59"" status=""unreviewed""><rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:"">slang pa ba</rs>'i zhal nas <?oxy_comment_start comment=""[bold face in source document]""?>sgrub pa'i thal 'gyur <?oxy_comment_end?>gyi mtshan nyid ni <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:"">sngon gyi bshad pa mkhan po rnams</rs> kyi des chog pa yin te | bsgrub pa'i thal <lb n=""9.10""/><?oxy_comment_start comment=""[bold face in source document]""?> gyur <?oxy_comment_end?>du 'dug pa tsam gyis bzlog pa rang rgyud 'phen pa'i nges pa myed ste | bzlog pa dang 'brel bya ba de bzlog pa 'phen pa'i nus pa yod byas pa yin myi|gyi nus pa yod pa tsam gyis bzlog pa 'phen pa'i * myed pa ste | dper na sa bon skya bo la my gu skyed ming nus pa yod kyang nus pa yod pa tsam gyis ci'i kyang mas kyang my gu skyed pa'i nges pa myed pa bzhin no gsung |
               gnyis pa sun 'byin pa'i thal <pb n=""10""/><lb n=""10.1""/> 'gyur gyi mtshan nyid ni khyab pa dngos la gnas rung mi gnas rung phyogs khas blangs su 'dug pa yin no zer ro ||</seg></TEI>"
3_064_01_Khu_Slob dpon gyi lugs kyis bden pa gnyis.xml,3_064_01,,ex64012023-05-1212-20-59,unreviewed,10.1,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""10.1""/> 'gyur gyi mtshan nyid ni khyab pa dngos la gnas rung mi gnas rung phyogs khas blangs su 'dug pa yin no zer ro ||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex64012023-05-1212-20-59"" status=""unreviewed""><rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:"">pa tshab</rs> kyi zhal nas bsgrub pa'i thabs thal 'gyur gyi mtshan nyid ni gtan tshigs kyi tshul gsum rgol bas zhe bas 'dod pa yin la | sun 'byin pa'i thal 'gyur gyi mtshan nyid thal 'gyur de'i gtan tshigs khas blangs sam khas blangs kyi mthar thug pa yin no gsung ||</seg>
               de dag ni thal</TEI>"
3_064_01_Khu_Slob dpon gyi lugs kyis bden pa gnyis.xml,3_064_01,,ex64012023-05-1211-39-51,unreviewed,11.6,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""11.6""/>pa'i kun rdzob pama log pa nyid du bzhag ste de dag la 'jig rten pa'i phyis ba rnams kyis kyang bden bar mi 'dzin pa'i phyir ro ||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex64012023-05-1211-39-51"" status=""unreviewed""><rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:"">dge bshes</rs> kyi zhal nas yul can shes pa la yang dag log pa ni yod pa kun rdzob myed gsung ba la | de'i rgyu mshan ni 'di yin no bya ba ni mi gsung skad do ||</seg></TEI>"
3_064_01_Khu_Slob dpon gyi lugs kyis bden pa gnyis.xml,3_064_01,,ex64012023-05-1211-39-52,unreviewed,11.6 - 11.7,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""11.6""/>pa'i kun rdzob pama log pa nyid du bzhag ste de dag la 'jig rten pa'i phyis ba rnams kyis kyang bden bar mi 'dzin pa'i phyir ro ||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex64012023-05-1211-39-52"" status=""unreviewed""><rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:"">slob dpon</rs> gyi zhal nas shes bya yul la yod na yul can shes pa la yang kun rdzob yod pa <lb n=""11.7""/> yin te rgyu mtshan la khyad par myed pa'i phyir dang | gzhan yang | <quote source=""db:"" n=""6.28a"">gti mug rang bzhin sgrib phyir kun rdzob ste</quote> zhes pa lasogs pa shes pa'i steng du kun rdzob kyi sgra'i don bshad pa byas nas | yul can shes pa'i steng na yang dag dang log pa yod la kun rdzob myed zer ba ni 'thad pa ma yin no gsung ||</seg></TEI>"
3_064_01_Khu_Slob dpon gyi lugs kyis bden pa gnyis.xml,3_064_01,,ex64012023-05-1214-45-12,unreviewed,N001 - 12.2,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""N001""/>skyes snang ba tsam cig yod kyang sgyu ma dang gzugs brtan lasogs pa ltar bcos ma'i rang bzhin du gzigs te snang ba tsam cig yod kyang bden par 'dzin pa dang zhen pa myed pas kun rdzob tsam du 'gyur ro | |<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex64012023-05-1214-45-12"" status=""unreviewed""> de ltar 'jig rten pa'i kun rdzob dang kun rdzob tsam po'i sgo nas phye ba de yang <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:"">dge bshes pa</rs>'i rang dga' ma yin te <rs type=""work"">'jug pa</rs> las /
               <quote source=""db:"" n=""6.28"">gti mug rang bzhin srib phyir kun rdzob ste | <lb n=""12.2""/> des gang bcos ma bden pa (for bar) snang de ni |kun rdzob bden zhes thub pas de gsung te |
               bcos mar gyur pa'i dngos ni kun rdzob tsam du'o</quote> zhes bshad do //</seg></TEI>"
3_064_01_Khu_Slob dpon gyi lugs kyis bden pa gnyis.xml,3_064_01,,ex64012023-05-1211-40-52,unreviewed,12.2 - 12.3,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""12.2""/> des gang bcos ma bden pa (for bar) snang de ni |kun rdzob bden zhes thub pas de gsung te |
               bcos mar gyur pa'i dngos ni kun rdzob tsam du'o<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex64012023-05-1211-40-52"" status=""unreviewed"">yang na <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:"">slob dpon</rs> gyi zhal nas nyon mongs pa can gyi ma rig pas 'khrul pa byas pa'i yul dang yul can thams cad yang dag pa'i kun rdzob kyi mtshan nyid yin la | nyon mongs pa can gyi ma rig pa las gzhan nyon mongs pa can ma <lb n=""12.3""/> yin pa'i ma rig pa de rab rib dang dmyigs ser lasogs pas 'khrul pa byas pa'i yul dang yul can thams cad ni | log pa'i kun rdzob kyi mtshan nyid yin te zhes spyi thod du bstan kyang chog gsung ngo ||</seg></TEI>"
3_064_01_Khu_Slob dpon gyi lugs kyis bden pa gnyis.xml,3_064_01,,ex64012023-05-1214-43-55,unreviewed,12.7,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""12.7""/>'o na gnyis lasogs pa'i bkag pa'i cig du yod dam byas pa la | de yang ma yin te 'di cig dang gnyis lasogs pa rnam par bcad pa tsam yin no | |<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex64012023-05-1214-43-55"" status=""unreviewed"">de ltar yin bas <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:"">jo bo</rs>'i zhal nas kyang | <quote source=""db:"" n=""SDA 4cd""><!--Satyadvayāvatāra, v. 4cd (Ejima 1983, p. 362): / cir yang ma grub chos nyid de / / gnyis dang gsum sog ga la ’gyur / / 4 / /.-->ci yang ma grub chos nyid la / gnyis dang gsum rtsogs ga la yod</quote> zhes bshad pa yin no ||</seg>||</TEI>"
3_064_01_Khu_Slob dpon gyi lugs kyis bden pa gnyis.xml,3_064_01,,ex64012023-05-1214-43-52,unreviewed,12.8 - 12.9,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""12.8""/>du byas na dang po kun rdzob kyi bden pa'i mtshan nyid 'thad pa la | dper na dmig bzhi rwa dang bcas ba ni mtshan gzhi yin la | nog dang lkog shal ni mtshan nyid yin pas mtshan gzhi dmig ba ni rwa dang bcas pa'i steng du nog dang rkog shal gyi mtshon bya ba la bya ba'i tha snyad cig bsgrub pa yin no | |<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex64012023-05-1214-43-52"" status=""unreviewed"">'di la <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:"">dge bshes lo tsa ba</rs>'i zhal nas mtshan gzhi dang mtshan <lb n=""12.9""/> nyid dngos po la yod pa bzhin du mtshon bya ba lang bya ba de yang bda'i rgyu mtshan mi 'dra ba myed pa dgag pa bya ba de rngos po la yod pa bzhed la |</seg></TEI>"
3_064_01_Khu_Slob dpon gyi lugs kyis bden pa gnyis.xml,3_064_01,,ex64012023-05-1211-43-52,unreviewed,12.9,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""12.9""/> nyid dngos po la yod pa bzhin du mtshon bya ba lang bya ba de yang bda'i rgyu mtshan mi 'dra ba myed pa dgag pa bya ba de rngos po la yod pa bzhed la |<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex64012023-05-1211-43-52"" status=""unreviewed""><rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:"">slob dpon chos mchog</rs> dang <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:"">slang pha ba</rs>s <!--TODO =khyung--> mtshan gzhi dang mtshan nyid rngos po la yod kyi mtshon bya ni rngos po la myed ste brtags par bzhed pa yin no ||</seg>
               de bzhin du 'di yang kun rdzob kyi bden ba bya ba shes pa 'khrul ba'i yul du snang ba'i ngo bor grub pa</TEI>"
3_064_01_Khu_Slob dpon gyi lugs kyis bden pa gnyis.xml,3_064_01,,ex64012023-05-1212-26-07,unreviewed,N007 - 13.8,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""N007""/>yang khas long cig zer ba de lta bu yin no | |<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex64012023-05-1212-26-07"" status=""unreviewed""><rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:"">kha cig</rs> na re khyed thal 'gyur ba la yongs cos sgrub pa'i dam bca myed pas de sgrub par byed pas gtan tshigs lasogs pa tshad mas grub pa mi dgos pa bden khongs su gzhug gi | rnam dpyad dgag pa'i dam bca yod dam myed | yod na de sgrub par byed pa'i gtan tshgis brjod dgos la | de ni de 'gal ba rjod pa'i thal 'gyur lasogs <lb n=""13.8""/> pa brjod pa dgos pa ci yod zhe na zer ro ||</seg></TEI>"
3_064_01_Khu_Slob dpon gyi lugs kyis bden pa gnyis.xml,3_064_01,,ex64012023-05-1215-00-57,unreviewed,16.7 - 16.8,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""16.7""/>des na 'khrul pas ma shos pa rgyun chad zhes 'dogs na 'dogs la rag go || gsung | nan tar na chos kyi slu bya ba spros pa thams cad dang bral s ci'i ngo bor yang ma grub pa yin pas ye shes yod myed lasogs pa'i bsam ba'i yul tham rthad las 'das pa yin no ||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex64012023-05-1215-00-57"" status=""unreviewed"">yang na <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:"">jo bo</rs>s gsungs pa bzhin du ye shes phyed chad bya ba yin te shes bya cir yang ma grub pa la ye shes kyis ci <lb n=""16.8""/> yang mi rtog pa ji lta ba mkhyen pa'i ye shes ni yod la | ji snyed pa mkhyen pa'i ye shes snang ba dang bcas pa ni myed pa yin no bya ba gsung |</seg> de ltar na sangs rgyas kyi sa de na rang gi don gyi mthar sdug pa spros pa thams cad nye bar zhis chos kyi sku dang | gzhan gyi don gyi mthar thun pa gdul bya rang gi rnam pas bzhag pa'i gzugs kyi bnhis kyis chos ston pa'i snang ba 'byung ste | sems can</TEI>"
3_064_01_Khu_Slob dpon gyi lugs kyis bden pa gnyis.xml,3_064_01,,ex64012023-05-1212-29-57,unreviewed,16.10,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex64012023-05-1212-29-57"" status=""unreviewed"" ana=""corpusmd:colophon""><lb n=""16.10""/> <rs type=""work"" ana=""corpusmd:named_reference"">bden pa gnyis kyi rnam par bzhag pa</rs> <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:"">slob dpon</rs> gyi gsung tshod bris pa ||</seg> rdzogs s+ho ||||</TEI>"
1_021_03 rNal 'byor pa Shes rab rdo rje_bden gnyis kyi rnam par bshad pa.xml,1_021_03,,ex21032024-09-0412-46-26,reviewed,[55a5] - 55a6,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""[55a5]""/> thabs dang shes rab rang bzhin gnyis myed lam| | bden gnyis seng ge'i nga ro 'di bsgrags pas| |dngos 'dzin ? tshogs phyogs bcur 'byer bar shog||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex21032024-09-0412-46-26"" status=""reviewed"" ana=""corpusmd:colophon""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4627"">bden pa gnyis kyi rnam par bshad pa</rs>| <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3729"">slob dpon klu sgrub</rs> kyi lugs su <lb n=""55a6""/> sbyar ba || × rdzogs s+hyo||</seg></TEI>"
1_021_03 rNal 'byor pa Shes rab rdo rje_bden gnyis kyi rnam par bshad pa.xml,1_021_03,,ex21032024-09-0412-46-27,reviewed,55a6 - 55a7,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""55a6""/> sbyar ba || × rdzogs s+hyo||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex21032024-09-0412-46-27"" status=""reviewed"" ana=""corpusmd:colophon""><rs type=""person"" ana=""corpusmd:unnamed_reference"">bdag</rs> <note type=""gloss""><rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:3913"">shag kya'i dge slong prad nya badz+ra</rs></note><note><rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:3829"">dge ba'i bshes pu to ba</rs>'i slob ma <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:3913"">rnal 'byor pa shes rab rdo rje</rs>s mdzad pa yin no</note> gis <note type=""gloss"">ti ka</note> de bsdebs <note type=""gloss"">ba las byung ba'i</note> dge ba gang <note type=""gloss"">zhig</note> thob <note type=""gloss"">pa</note> des ||
         phyin chad skyes bu <note type=""gloss"">bdag gzhan gyi don dang tshig don gyi rtogs pa</note> don <note type=""gloss"">du</note> gnyer <note type=""gloss"">bar</note> 'dod pa yis ||<lb n=""55a7""/>bden pa gnyis ston <note type=""gloss"">pa'i</note>tshig dang <note type=""gloss"">des bstan pa'i</note> don rtogs <note type=""gloss"">par gyur</note> nas ||<note type=""gloss"">thabs dang shes rab du su 'jug pa ||
                     </note> dbu ma'i lam gyis nges <note type=""gloss"">pa ste gdon mi za bar</note> par <note type=""gloss"">chos kyi</note> sku thob <note type=""gloss"">par</note> shog <note type=""gloss"">1</note>|| dge'o ||</seg></TEI>"
1_002_02_C_NI_Ar_sher phyin rgya grel_etext.xml,1_002_02,,ex2022023-10-13-110745,finalized,1a1,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex2022023-10-13-110745"" status=""finalized""><milestone unit=""section"" n=""Title and signature (1a) - Top margin""/><pb n=""1a""/><lb n=""1a1""/>
         <note type=""gloss""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4453"">sher snying gi rgya cher 'grel</rs></note>  <note type=""gloss"">la <l>588</l></note></seg></TEI>"
1_002_02_C_NI_Ar_sher phyin rgya grel_etext.xml,1_002_02,,ex20220240828_1,finalized,6a4,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""6a4""/> zer ro ||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex20220240828_1"" status=""finalized"">
         <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:4189"">dags po</rs><note type=""editorial"">We provisionally take ""dags po"" to refer to Dwags po lha rje, i.e., sGam po pa. Another candidate would be Dwags po dbang rgyal (ID:3792)</note> dang <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:4294"">khyung po</rs><note type=""editorial"">We provisionally take ""khyung po"" to refer to Khyung po grags se. Another candidate would be Khyung po Chos kyi brtson 'grus (ID:5887)</note> ni <quote xml:id=""d2e1608"">gha te gha te</quote> zhes pa ni rnam par thar pa'i sgo stong pa nyid yin la | <quote xml:id=""d2e1611"">pa ra gha te</quote> zhes pa ni mtshan ma <abbr>med</abbr> pa yin la | <quote xml:id=""d2e1617"">pa ra sang gha te</quote> zhes pa ni rmon pa myed pa yin no zer ro ||</seg></TEI>"
1_002_02_C_NI_Ar_sher phyin rgya grel_etext.xml,1_002_02,,ex20220240828_12,reviewed,6a4 - 6a5,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""6a4""/> zer ro ||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex20220240828_12"" status=""reviewed"">
         <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3827"">'brom</rs> ltar na <quote xml:id=""d2e1624"">tad yA tha</quote> zhes pa ni 'di lta ste bya ba yin la | <quote xml:id=""d2e1627"">gha te gha te</quote> bya ba ni song 1 song 1 bya ba yin pas tshogs laM sbyor laM du song 1 bya ba yin la || <quote xml:id=""d2e1630"">pa ra gha te </quote>zhes bya ba ni <lb n=""6a5""/> pha rol du song 1 bya ba yin pas mthong laM du song 1 bya ba yin la | <quote xml:id=""d2e1636"">pa ra sang gha te</quote> zhes bya ba ni yang dag par song 1 bya ba yin pas | sgoM laM du song 1 bya ba yin la | <quote xml:id=""d2e1640"">bho te swo ha </quote>zhes bya ba ni byang chub zhi bar song 1 bya ba yin pas mi slob pa'i laM du song 1 bya ba yin zer te legs so ||
         </seg></TEI>"
1_002_02_C_NI_Ar_sher phyin rgya grel_etext.xml,1_002_02,,ex2022023-10-13-111939,finalized,6b3,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""6b3""/> (spyi)r de<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex2022023-10-13-111939"" status=""finalized"" ana=""corpusmd:colophon""> 
         <milestone unit=""section"" n=""colophon""/> 
         <rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4453""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:3694"">'phags pa shes rab kyi pha rol du phyind pa'i mdo'</rs> rgya cher 'grel pa</rs> | <note type=""gloss""><rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3816"">gsang phu ba ar</rs> <choice><reg>zer ro</reg><orig>(<abbr>zer ro</abbr>)</orig></choice></note><note type=""editorial"">This note is by a different hand than the glosses to the text.</note> <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3816"">shag kya'i dge slong byang chub <abbr>ye shes</abbr></rs> kyis sbyar ba'o |||| rdzogs s+h+yo ||||</seg></TEI>"
2_046_02_sangs rgyas bzang po_legs bshad gter mdzod_etext.xml,2_046_02,,ex46022023-09-19-102726,unreviewed,46a10 - 46a11,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""46a10""/> rab dkar dge ba zla 'od [lta bu] des || (zla 'od [lta bu] de)<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex46022023-09-19-102726"" status=""unreviewed"" ana=""corpusmd:colophon""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4780"">rigs pa dang mi rigs pa'i de kho na nyid <abbr>rnam par</abbr> 'byed pa <abbr>legs</abbr> par bshad pa'i gter mdzod ¦ blo gsal gyi yid la dga' ba  gter ba</rs> zes bya ba 'di ni ; <rs tpye=""person"" ana=""corpusmd:named_reference"" ref=""db:5356""><rs type=""place"">gangs ri</rs>'i <lb n=""46a11""/> khrod kyi <abbr>rigs</abbr> pa smra ba rnaMs kyi gtsug rgyan daM par gyur pa ¦ rigs pa smra ba'i btsun pa sangs rgyas bzang po</rs> ¦ sbrang rtsi 'dzin pa'i dkar phyogs la ¦ mkhas grub du ma nye bar rten pa'i dben gnas ¦ <rs type=""place"" ana=""corpusmd:named_reference"" ref=""db:5667"">broM pa rgyang gi gtsug lag <abbr>bkhang</abbr> <abbr>chen por</abbr></rs> nye bar sbyar ba'o ||</seg></TEI>"
1_005_03_C_Gro_nyi khri lnga stong.xml,1_005_03,,ex5032023-05-0309-22-52,reviewed,1a1 - 1a4,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex5032023-05-0309-22-52"" status=""reviewed""><pb n=""1a""/><lb n=""1a1""/> phyi <lb n=""1a2""/>la <lb n=""1a3""/>142<lb n=""1a4""/><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4476"">yuM bar ma nyi khri'i rnaM bshad</rs></seg></TEI>"
1_005_03_C_Gro_nyi khri lnga stong.xml,1_005_03,,ex5032023-05-0309-24-52,reviewed,1b5 - 1b6,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""1b5""/> bdag nyid chen po thugs rje mi bzad pas 'gro ba yongs su bskyab pa'i blo dang ldan zhing |<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex5032023-05-0309-24-52"" status=""reviewed"">'jig rten na nyi ma ltar kun du gsal ba'i shes rab rmad du byung ba <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3786"">lo tsha ba chen po</rs>'i gsung sgros las | dam pa'i bshes gnyen chos la mnga' ba rnams gyis lung dang rigs pa'i tshul ji ltar phye ba'i bshad sbyar mang po la brten nas | de dag gi lam gyi ra ba las ma 'das par | blo dman pa 'ga' tsam rjes su gzung bas 'gro ba drang ba'i sa <lb n=""1b6""/> bon gdab pa dang | <rs type=""deity"">thub pa</rs>'i bstan pa rin po ce spel ba la gces spras gyi dad pas rang gi brjed byang tsam du rnam par bshad pa dgod par bya'o |¦|</seg></TEI>"
